Date,Open ,Close ,High,Low,Volume,ADS_Index,Mkt-RF,SMB,HML,RF,Returns,SP500,Open_Close,High_Low,HLOC,EWM_OpenClose
2018-05-24,1603.49,1605.17,1608.24,1588.38,19502,-0.151722512171693,-0.16,0.34,-0.31,0.006,0.012854898870594614,2727.76,1604.33,1598.31,1601.32,1591.5888315257223
2018-05-25,1605.0,1609.15,1614.12,1600.0,14270,-0.142211142196173,-0.21,0.23,-0.4,0.006,0.0007550624091851364,2721.33,1607.075,1607.06,1607.0675,1596.7508876838149
2018-05-29,1599.68,1612.55,1621.79,1595.0,23102,-0.0919740003222999,-1.03,1.32,-1.03,0.006,0.004406850152942559,2689.86,1606.115,1608.395,1607.255,1599.8722584558768
2018-05-30,1622.0,1623.21,1627.65,1612.0,17238,-0.0761024405131486,1.31,0.06,0.35,0.006,0.0016878403669153498,2724.01,1622.605,1619.825,1621.215,1607.4498389705848
2018-05-31,1629.0,1631.0,1635.01,1621.35,18101,-0.0589231079217842,-0.7,0.07,-0.4,0.006,0.007424932783421891,2705.27,1630.0,1628.1799999999998,1629.09,1614.9665593137233
2018-06-01,1631.21,1641.0,1646.73,1631.21,19825,-0.0404337686165196,1.06,-0.22,-0.13,0.006,0.002906725323189512,2734.62,1636.105,1638.97,1637.5375,1622.012706209149
2018-06-04,1649.02,1666.66,1666.66,1644.99,18302,0.0120518754126709,0.48,0.17,-0.46,0.006,0.007287993639567754,2746.87,1657.8400000000001,1655.825,1656.8325,1633.9551374727662
2018-06-05,1674.0,1697.7,1699.01,1665.27,28844,0.0282248391015184,0.16,0.82,-0.41,0.006,0.014352435080839271,2748.8,1685.85,1682.1399999999999,1683.995,1651.253424981844
2018-06-06,1703.08,1695.75,1714.5,1686.47,34342,0.0436817266897535,0.86,-0.34,0.17,0.006,0.018491585397513433,2772.35,1699.415,1700.4850000000001,1699.95,1667.3072833212295
2018-06-07,1702.39,1687.0,1703.01,1676.1,24890,0.0584245481292055,-0.14,-0.29,0.92,0.006,-0.00035374901123298957,2770.37,1694.6950000000002,1689.5549999999998,1692.125,1676.4365222141532
2018-06-08,1670.01,1682.0,1689.44,1670.01,19476,0.0724552205173985,0.31,0.08,-0.4,0.006,-0.0038108498914096226,2779.03,1676.005,1679.725,1677.865,1676.2926814761022
2018-06-11,1683.01,1689.12,1694.25,1679.0,14963,0.110472665379216,0.12,0.18,-0.16,0.006,-0.0031482993306964865,2782.0,1686.065,1686.625,1686.345,1679.5501209840681
2018-06-12,1695.0,1702.54,1704.0,1688.5,14815,0.121893610381799,0.23,0.24,-0.61,0.006,0.003041708677180676,2786.85,1698.77,1696.25,1697.51,1685.9567473227123
2018-06-13,1701.43,1705.75,1713.75,1700.12,21952,0.132651643884033,-0.33,0.1,-0.21,0.006,0.005685006184090051,2775.63,1703.5900000000001,1706.935,1705.2625,1691.8344982151416
2018-06-14,1704.0,1725.5,1725.5,1704.0,19719,0.142748164817558,0.27,0.32,-0.99,0.006,0.0035903006456084866,2782.49,1714.75,1714.75,1714.75,1699.4729988100944
2018-06-15,1720.05,1715.2,1727.8,1708.51,31566,0.152184486093569,-0.08,0.04,-0.24,0.006,0.011082966617327945,2779.66,1717.625,1718.155,1717.8899999999999,1705.5236658733966
2018-06-18,1710.0,1716.0,1726.75,1702.56,19182,0.176683648694154,-0.09,0.74,0.09,0.006,-0.004587452250748366,2773.75,1713.0,1714.655,1713.8274999999999,1708.0157772489313
2018-06-19,1700.16,1735.99,1736.11,1698.31,25331,0.183771060775062,-0.38,0.56,-0.18,0.006,0.004546876206473178,2762.59,1718.075,1717.21,1717.6425,1711.3688514992875
2018-06-20,1743.0,1753.0,1762.94,1741.05,27894,0.190344510090205,0.23,0.73,-0.52,0.006,0.006355243221078295,2767.32,1748.0,1751.995,1749.9975,1723.5792343328585
2018-06-21,1759.76,1724.79,1763.95,1717.56,31720,0.196404851424635,-0.73,-0.63,0.32,0.006,0.008780855111606816,2749.76,1742.275,1740.755,1741.515,1729.811156221906
2018-06-22,1733.0,1716.89,1744.49,1711.9,27290,0.201952872840898,0.11,0.01,0.44,0.006,-0.011412924740809445,2754.88,1724.9450000000002,1728.1950000000002,1726.5700000000002,1728.1891041479375
2018-06-25,1702.85,1662.0,1705.98,1646.3,45089,0.215528551426711,-1.48,-0.56,0.55,0.006,-0.008444850767828435,2717.07,1682.425,1676.1399999999999,1679.2824999999998,1712.934402765292
2018-06-26,1668.0,1692.5,1701.57,1663.34,26462,0.219107906602775,0.27,0.61,-0.19,0.006,-0.031090291515759948,2723.06,1680.25,1682.455,1681.3525,1702.039601843528
2018-06-27,1674.21,1664.5,1711.95,1659.0,28610,0.222253306135962,-1.02,-0.99,0.39,0.006,0.016659862329614614,2699.63,1669.355,1685.475,1677.415,1691.1447345623521
2018-06-28,1671.4,1703.0,1705.5,1656.1,27870,0.224965159041446,0.58,-0.19,-0.51,0.006,-0.018248481218557985,2716.31,1687.2,1680.8,1684.0,1689.829823041568
2018-06-29,1721.0,1700.5,1723.41,1694.31,28894,0.227243817957729,0.07,-0.19,-0.24,0.006,0.024356009770836705,2718.37,1710.75,1708.8600000000001,1709.805,1696.8032153610454
2018-07-02,1689.25,1713.9,1714.0,1678.06,20098,0.231945759976627,0.36,0.45,-0.34,0.008,-0.0009701739827490722,2726.71,1701.575,1696.03,1698.8024999999998,1698.3938102406971
2018-07-03,1724.0,1695.99,1725.0,1692.48,13550,0.233143136768988,-0.44,0.76,0.09,0.008,0.008190848223976867,2713.22,1709.995,1708.74,1709.3674999999998,1702.260873493798
2018-07-05,1710.0,1696.35,1710.7,1682.15,18991,0.234801379963137,0.87,0.42,-0.4,0.008,-0.011632513956070274,2736.61,1703.175,1696.4250000000002,1699.8000000000002,1702.5655823291988
2018-07-06,1703.0,1711.69,1715.27,1691.67,15720,0.235262461996236,0.88,0.08,-0.38,0.008,0.0034004429751757974,2759.82,1707.345,1703.47,1705.4075000000003,1704.1587215527993
2018-07-09,1719.99,1739.88,1740.49,1716.23,18210,0.235868792594273,0.93,-0.37,0.78,0.008,0.006392323487336727,2784.17,1729.935,1728.3600000000001,1729.1475,1712.750814368533
2018-07-10,1742.0,1730.0,1750.0,1730.0,19105,0.236600057412689,0.21,-0.81,-0.08,0.008,0.01646002102957811,2793.84,1736.0,1740.0,1738.0,1720.5005429123553
2018-07-11,1725.0,1757.05,1757.8,1724.99,19455,0.237642736274596,-0.69,0.0,-0.52,0.008,0.0023261477249072082,2774.02,1741.025,1741.395,1741.21,1727.3420286082371
2018-07-12,1760.0,1799.75,1799.75,1760.0,28510,0.238996964765781,0.86,-0.33,-1.08,0.008,0.006820961523615473,2798.29,1779.875,1779.875,1779.875,1744.853019072158
2018-07-13,1803.5,1812.5,1815.3,1795.22,27364,0.240662918984701,0.08,-0.11,-0.29,0.008,0.023438262188658424,2801.31,1808.0,1805.26,1806.63,1765.9020127147724
2018-07-16,1820.0,1800.6,1841.95,1791.0,34882,0.247671614889547,-0.16,-0.73,0.84,0.008,0.009092375684050571,2798.43,1810.3,1816.475,1813.3874999999998,1780.7013418098481
2018-07-17,1812.0,1849.55,1851.69,1797.38,36194,0.250896411974453,0.48,0.24,-0.68,0.008,0.005204197639636007,2809.55,1830.775,1824.535,1827.655,1797.3925612065655
2018-07-18,1848.0,1841.1,1858.88,1831.27,30201,0.254605722299997,0.27,-0.25,0.61,0.008,0.011695500314521745,2815.62,1844.55,1845.075,1844.8125,1813.1117074710437
2018-07-19,1839.2,1820.1,1841.0,1811.27,27977,0.258800028210057,-0.34,0.97,-0.37,0.008,-0.0005478986117793582,2804.49,1829.65,1826.135,1827.8925,1818.6244716473625
2018-07-20,1825.29,1813.7,1834.85,1810.06,24689,0.263479875115395,-0.1,-0.17,0.08,0.008,-0.016384925652364966,2801.83,1819.495,1822.455,1820.975,1818.9146477649083
2018-07-23,1810.41,1818.5,1819.01,1769.99,22746,0.28040593299378,0.15,-0.24,0.38,0.008,0.0004025621440925893,2806.98,1814.455,1794.5,1804.4775,1817.428098509939
2018-07-24,1822.0,1828.01,1840.0,1809.38,27194,0.286943552779094,0.22,-1.38,0.52,0.008,-0.006471771438498175,2820.4,1825.005,1824.69,1824.8475,1819.9537323399595
2018-07-25,1832.0,1831.05,1865.21,1818.0,23158,0.29391239880499,0.83,-0.39,-1.21,0.008,0.0150034153928284,2846.07,1831.525,1841.605,1836.565,1823.8108215599732
2018-07-26,1836.0,1866.5,1894.99,1706.96,57799,0.301313377272328,-0.2,0.64,0.61,0.008,0.018614884276599027,2837.44,1851.25,1800.975,1826.1125,1832.9572143733155
2018-07-27,1869.01,1814.81,1896.0,1806.53,48769,0.309147450574742,-0.82,-1.37,1.15,0.008,-0.03029419688558896,2818.82,1841.9099999999999,1851.2649999999999,1846.5875,1835.9414762488773
2018-07-30,1823.01,1783.0,1829.5,1766.02,40211,0.335283552958715,-0.7,-0.25,1.66,0.008,0.00511412399797118,2802.6,1803.005,1797.76,1800.3825,1824.962650832585
2018-07-31,1787.01,1787.88,1801.83,1739.32,34905,0.344623721285618,0.51,0.79,-0.96,0.008,-0.021160336249092627,2816.29,1787.4450000000002,1770.5749999999998,1779.01,1812.4567672217236
2018-08-01,1787.91,1799.3,1799.95,1776.02,26435,0.354140732520233,-0.13,0.09,-0.29,0.007,-0.001000956061395535,2813.36,1793.605,1787.9850000000001,1790.795,1806.1728448144825
2018-08-02,1799.0,1834.6,1836.57,1785.74,26248,0.363466621396002,0.67,0.37,-0.73,0.007,0.011039136267028567,2827.22,1816.8,1811.155,1813.9775,1809.7152298763217
2018-08-03,1841.0,1821.1,1844.0,1820.31,22203,0.371732428109285,0.31,-1.06,0.55,0.007,0.020466038305781212,2840.35,1831.05,1832.155,1831.6025,1816.826819917548
2018-08-06,1830.0,1847.46,1848.0,1818.91,20416,0.390466143165332,0.46,0.27,-0.32,0.007,-0.006036685353352044,2850.4,1838.73,1833.455,1836.0925,1824.127879945032
2018-08-07,1852.5,1863.0,1869.73,1846.26,20274,0.394955191256215,0.29,0.01,-0.13,0.007,0.013326099805933656,2858.45,1857.75,1857.995,1857.8725,1835.335253296688
2018-08-08,1866.0,1883.8,1891.51,1854.5,24041,0.398555684759582,-0.04,-0.13,0.22,0.007,0.007940239537659108,2857.7,1874.9,1873.005,1873.9525,1848.5235021977921
2018-08-09,1886.31,1898.0,1914.57,1877.48,30050,0.401268091869205,-0.05,0.34,-0.32,0.007,0.012824950390298356,2853.58,1892.155,1896.025,1894.0900000000001,1863.0673347985282
2018-08-10,1892.0,1887.8,1899.5,1878.21,22000,0.403092765295654,-0.6,0.42,-0.23,0.007,0.006340773190540851,2833.28,1889.9,1888.855,1889.3775,1872.0115565323524
2018-08-13,1883.91,1902.75,1925.0,1883.25,35379,0.40336147405464,-0.46,-0.15,-0.31,0.007,-0.006457381455035896,2821.93,1893.33,1904.125,1898.7275,1879.1177043549017
2018-08-14,1911.1,1924.0,1924.0,1900.0,24847,0.401721606713195,0.69,0.32,0.2,0.007,0.0052345933142440735,2839.96,1917.55,1912.0,1914.775,1891.9284695699344
2018-08-15,1924.0,1883.0,1926.0,1869.78,46608,0.399159929519355,-0.91,-0.54,-0.14,0.007,0.012291032597591848,2818.37,1903.5,1897.8899999999999,1900.695,1895.7856463799565
2018-08-16,1898.9,1885.5,1906.86,1883.55,22174,0.395676109362865,0.86,-0.07,0.27,0.007,-0.019478469233825936,2840.69,1892.2,1895.205,1893.7024999999999,1894.5904309199711
2018-08-17,1890.0,1881.0,1891.01,1855.54,23084,0.391269693221688,0.3,0.08,0.04,0.007,0.0020694515864853693,2850.13,1885.5,1873.275,1879.3875,1891.560287279981
2018-08-20,1890.16,1876.5,1893.0,1866.06,16290,0.372661968652033,0.25,0.12,0.17,0.007,-0.00228195676870705,2857.05,1883.33,1879.53,1881.43,1888.8168581866541
2018-08-21,1882.0,1871.0,1897.75,1870.1,18082,0.364773888695381,0.33,0.88,0.15,0.007,-0.002931692820105895,2862.96,1876.5,1883.925,1880.2125,1884.711238791103
2018-08-22,1880.1,1907.87,1908.0,1876.64,17539,0.356021395364847,0.05,0.41,-0.45,0.007,0.003569073470325912,2861.82,1893.985,1892.3200000000002,1893.1525,1887.8024925274021
2018-08-23,1907.18,1903.0,1919.5,1900.76,22221,0.346403350521209,-0.19,-0.05,-0.33,0.007,0.011340229869272212,2856.98,1905.0900000000001,1910.13,1907.6100000000001,1893.5649950182683
2018-08-24,1912.0,1905.0,1916.01,1902.54,16706,0.335918503472391,0.62,-0.05,-0.51,0.007,-0.001050475423449192,2874.69,1908.5,1909.275,1908.8875,1898.543330012179
2018-08-27,1914.0,1932.3,1933.0,1909.28,17780,0.299340179356734,0.74,-0.69,-0.12,0.007,0.0013076689691823946,2896.74,1923.15,1921.1399999999999,1922.145,1906.7455533414527
2018-08-28,1933.0,1935.01,1941.78,1927.68,18557,0.285253881115361,-0.01,-0.12,-0.29,0.007,0.011630515414840455,2897.52,1934.005,1934.73,1934.3675,1915.8320355609685
2018-08-29,1945.0,1999.75,2001.85,1937.5,39327,0.27008210978617,0.56,-0.04,-0.59,0.007,0.0026628131263127237,2914.04,1972.375,1969.675,1971.025,1934.6796903739792
2018-08-30,2000.12,2002.15,2025.58,1986.9,41585,0.25382289249271,-0.41,0.3,-0.43,0.007,0.03321666856405087,2901.13,2001.135,2006.24,2003.6875,1956.8314602493197
